,AccountScore,BusinessType,Complexity,CustomerID,DateTime,DeviceRating,EquipmentPrice,MonthlyMaintenance,ProductCategory,ProductWeight,UsagePerDay,UsageType
2519,47,LLC,1,98761280,8-2017,3,8826,578,Fastners Firestop Strut,759,6,3
2520,37,LLC,3,98761281,8-2017,5,2642,1283,Power Tools,492,22,1
2521,88,LLC,3,98761281,8-2017,3,3718,1132,Hilti Services,542,7,1
2522,72,LLC,3,98761281,8-2017,2,627,4095,Contractor Services,299,19,1
2523,84,LLC,2,98761281,8-2017,4,2492,783,Fastners Firestop Strut,925,23,1
2524,20,LLC,2,98761282,8-2017,4,9503,3995,Power Tools,251,17,1
2525,68,LLC,1,98761282,8-2017,5,7206,3311,Hilti Services,486,20,1
2526,95,LLC,2,98761282,8-2017,3,9445,4001,Contractor Services,562,21,3
2527,79,LLC,2,98761282,8-2017,3,6096,1539,Fastners Firestop Strut,544,21,1
2528,72,LLC,2,98761283,8-2017,3,4386,3697,Power Tools,106,18,3
2529,82,LLC,3,98761283,8-2017,5,2367,1240,Hilti Services,413,5,2
2530,67,LLC,3,98761283,8-2017,3,2430,2366,Contractor Services,184,11,3
2531,88,LLC,3,98761283,8-2017,1,7361,4813,Fastners Firestop Strut,135,7,2
2532,78,LLC,2,98761284,8-2017,3,2192,732,Power Tools,159,14,3
2533,41,LLC,3,98761284,8-2017,3,7522,1170,Hilti Services,586,0,2
2534,21,LLC,3,98761284,8-2017,5,9219,2012,Contractor Services,309,17,2
2535,31,LLC,3,98761284,8-2017,2,6144,1316,Fastners Firestop Strut,949,7,3
2536,57,LLC,2,98761285,8-2017,2,7781,950,Power Tools,28,3,1
2537,28,LLC,2,98761285,8-2017,5,3136,2961,Hilti Services,93,21,3
2538,81,LLC,2,98761285,8-2017,2,6865,1228,Contractor Services,232,4,3
2539,92,LLC,2,98761285,8-2017,2,2894,1184,Fastners Firestop Strut,436,0,2
2540,49,LLC,1,98761286,8-2017,4,2709,4837,Power Tools,875,16,3
2541,45,LLC,1,98761286,8-2017,4,7976,3253,Hilti Services,928,24,1
2542,26,LLC,2,98761286,8-2017,5,9536,924,Contractor Services,249,24,2
2543,94,LLC,3,98761286,8-2017,3,4709,1782,Fastners Firestop Strut,909,8,3
2544,82,LLC,1,98761287,8-2017,2,9595,810,Power Tools,286,8,1
2545,100,LLC,1,98761287,8-2017,5,5120,4688,Hilti Services,339,16,1
2546,64,LLC,3,98761287,8-2017,5,841,2506,Contractor Services,205,18,3
2547,47,LLC,2,98761287,8-2017,2,6685,851,Fastners Firestop Strut,139,3,2
2548,25,LLC,2,98761288,8-2017,2,3812,2851,Power Tools,968,8,1
2549,61,LLC,2,98761288,8-2017,1,7309,2050,Hilti Services,578,21,2
2550,93,LLC,3,98761288,8-2017,5,4507,1417,Contractor Services,849,20,1
2551,33,LLC,2,98761288,8-2017,1,9046,2975,Fastners Firestop Strut,447,21,3
2552,25,LLC,3,98761289,8-2017,4,5077,2550,Power Tools,502,20,1
2553,55,LLC,2,98761289,8-2017,1,9857,3772,Hilti Services,325,5,2
2554,99,LLC,3,98761289,8-2017,5,3271,3057,Contractor Services,330,6,3
2555,83,LLC,2,98761289,8-2017,2,9296,2792,Fastners Firestop Strut,202,23,2
2556,56,LLC,2,98761290,8-2017,5,6342,3485,Power Tools,799,1,2
2557,44,LLC,1,98761290,8-2017,4,9585,4142,Hilti Services,238,23,1
2558,76,LLC,3,98761290,8-2017,2,393,4226,Contractor Services,637,10,1
2559,84,LLC,1,98761290,8-2017,2,9137,1914,Fastners Firestop Strut,778,24,1
2560,99,LLC,2,98761291,8-2017,3,9347,3724,Power Tools,948,11,3
2561,32,LLC,1,98761291,8-2017,1,1086,3767,Hilti Services,645,20,3
2562,38,LLC,3,98761291,8-2017,2,4951,1069,Contractor Services,521,11,1
2563,55,LLC,1,98761291,8-2017,5,2649,909,Fastners Firestop Strut,197,2,2
2564,73,LLC,3,98761292,8-2017,4,6397,4540,Power Tools,876,17,2
2565,30,LLC,3,98761292,8-2017,5,7638,867,Hilti Services,780,17,2
2566,91,LLC,2,98761292,8-2017,5,9054,4889,Contractor Services,679,8,1
2567,64,LLC,1,98761292,8-2017,3,8230,1357,Fastners Firestop Strut,776,6,2
2568,54,LLC,1,98761293,8-2017,4,9654,2039,Power Tools,492,3,2
2569,26,LLC,2,98761293,8-2017,3,9321,3794,Hilti Services,974,3,3
2570,58,LLC,2,98761293,8-2017,5,2868,3479,Contractor Services,703,2,2
2571,81,LLC,1,98761293,8-2017,1,3167,3430,Fastners Firestop Strut,262,24,2
2572,98,LLC,1,98761294,8-2017,1,6348,643,Power Tools,606,18,2
2573,84,LLC,2,98761294,8-2017,3,5571,1315,Hilti Services,348,23,3
2574,78,LLC,3,98761294,8-2017,4,6297,2178,Contractor Services,296,1,2
2575,84,LLC,3,98761294,8-2017,1,5581,1948,Fastners Firestop Strut,46,6,1
2576,83,LLC,2,98761295,8-2017,5,9617,644,Power Tools,487,1,3
2577,63,LLC,3,98761295,8-2017,2,6596,1675,Hilti Services,811,1,1
2578,100,LLC,1,98761295,8-2017,2,7587,2249,Contractor Services,76,22,3
2579,50,LLC,2,98761295,8-2017,4,7016,3951,Fastners Firestop Strut,500,2,1
2580,88,LLC,3,98761296,8-2017,3,266,1592,Power Tools,837,14,1
2581,76,LLC,3,98761296,8-2017,2,394,2383,Hilti Services,255,20,2
2582,34,LLC,1,98761296,8-2017,5,9562,3692,Contractor Services,91,6,3
2583,20,LLC,1,98761296,8-2017,3,1059,852,Fastners Firestop Strut,140,22,2
2584,97,LLC,2,98761297,8-2017,5,7256,3128,Power Tools,465,5,3
2585,98,LLC,2,98761297,8-2017,3,9339,2267,Hilti Services,639,14,3
2586,44,LLC,1,98761297,8-2017,1,1818,3107,Contractor Services,819,10,1
2587,97,LLC,2,98761297,8-2017,4,9176,4369,Fastners Firestop Strut,162,19,1
2588,53,LLC,1,98761298,8-2017,3,853,3528,Power Tools,427,23,2
2589,64,LLC,2,98761298,8-2017,4,5079,4885,Hilti Services,722,18,2
2590,25,LLC,3,98761298,8-2017,4,584,1804,Contractor Services,552,6,1
2591,39,LLC,2,98761298,8-2017,3,7938,1303,Fastners Firestop Strut,239,11,1
2592,82,LLC,1,98761299,8-2017,2,9409,3930,Power Tools,643,21,1
2593,24,LLC,1,98761299,8-2017,2,4468,2853,Hilti Services,283,24,1
2594,86,LLC,1,98761299,8-2017,3,9766,619,Contractor Services,857,2,2
2595,42,LLC,2,98761299,8-2017,1,1458,1217,Fastners Firestop Strut,990,20,1
2596,39,LLC,2,98761300,8-2017,3,8928,2994,Power Tools,873,7,3
2597,25,LLC,2,98761300,8-2017,4,555,4544,Hilti Services,676,18,2
2598,87,LLC,2,98761300,8-2017,1,4127,2358,Contractor Services,749,16,2
2599,64,LLC,1,98761300,8-2017,5,439,3940,Fastners Firestop Strut,992,21,2
2600,38,LLC,1,98761301,8-2017,5,4934,2662,Power Tools,545,1,3
2601,39,LLC,2,98761301,8-2017,4,3688,3044,Hilti Services,823,19,1
2602,43,LLC,2,98761301,8-2017,4,7360,4608,Contractor Services,997,4,3
2603,39,LLC,1,98761301,8-2017,1,8499,1920,Fastners Firestop Strut,577,7,1
2604,92,LLC,3,98761302,8-2017,3,2110,4354,Power Tools,893,24,2
2605,70,LLC,2,98761302,8-2017,4,8634,4645,Hilti Services,248,19,1
2606,56,LLC,1,98761302,8-2017,3,5702,2844,Contractor Services,715,20,2
2607,96,LLC,1,98761302,8-2017,2,4886,4101,Fastners Firestop Strut,988,5,3
2608,38,LLC,1,98761303,8-2017,1,1023,2829,Power Tools,741,4,2
2609,97,LLC,2,98761303,8-2017,3,685,1308,Hilti Services,76,7,2
2610,29,LLC,2,98761303,8-2017,1,959,2230,Contractor Services,545,17,1
2611,66,LLC,1,98761303,8-2017,3,9962,2799,Fastners Firestop Strut,203,22,2
2612,78,LLC,1,98761304,8-2017,1,7414,3312,Power Tools,612,15,3
2613,77,LLC,3,98761304,8-2017,4,7275,3394,Hilti Services,564,6,3
2614,72,LLC,2,98761304,8-2017,1,7168,4935,Contractor Services,52,19,3
2615,63,LLC,3,98761304,8-2017,4,2730,4501,Fastners Firestop Strut,496,18,1
2616,78,LLC,3,98761305,8-2017,1,5397,2788,Power Tools,57,15,3
2617,61,LLC,2,98761305,8-2017,2,1832,4649,Hilti Services,314,22,2
2618,38,LLC,2,98761305,8-2017,3,1965,1263,Contractor Services,742,1,3
2619,31,LLC,2,98761305,8-2017,3,7604,1004,Fastners Firestop Strut,585,8,3
2620,84,LLC,1,98761306,8-2017,3,5302,2389,Power Tools,423,16,1
2621,68,LLC,2,98761306,8-2017,1,6713,3623,Hilti Services,911,16,2
2622,97,LLC,3,98761306,8-2017,4,4278,4533,Contractor Services,353,21,1
2623,20,LLC,1,98761306,8-2017,3,6449,2172,Fastners Firestop Strut,218,23,2
2624,93,LLC,2,98761307,8-2017,3,8059,1418,Power Tools,100,13,1
2625,58,LLC,2,98761307,8-2017,2,552,2323,Hilti Services,531,16,1
2626,81,LLC,3,98761307,8-2017,2,7802,2466,Contractor Services,483,1,2
2627,41,LLC,2,98761307,8-2017,2,7739,3325,Fastners Firestop Strut,164,20,3
2628,45,LLC,1,98761308,8-2017,3,4493,3243,Power Tools,718,24,2
2629,70,LLC,1,98761308,8-2017,5,6672,3530,Hilti Services,37,5,2
2630,41,LLC,3,98761308,8-2017,5,8606,2666,Contractor Services,101,18,3
2631,83,LLC,3,98761308,8-2017,1,5625,3796,Fastners Firestop Strut,31,6,3
2632,34,LLC,2,98761309,8-2017,4,848,4652,Power Tools,653,20,3
2633,22,LLC,3,98761309,8-2017,2,5884,1050,Hilti Services,733,10,2
2634,36,LLC,1,98761309,8-2017,3,3679,811,Contractor Services,606,17,3
2635,50,LLC,1,98761309,8-2017,3,9956,2435,Fastners Firestop Strut,558,1,1
2636,76,LLC,3,98761310,8-2017,1,3814,2217,Power Tools,244,21,2
2637,83,LLC,1,98761310,8-2017,3,9406,3295,Hilti Services,200,19,1
2638,40,LLC,3,98761310,8-2017,1,2213,4390,Contractor Services,626,18,2
2639,65,LLC,3,98761310,8-2017,1,7657,1431,Fastners Firestop Strut,384,18,1
2640,91,LLC,1,98761311,8-2017,1,4200,2650,Power Tools,546,5,1
2641,92,LLC,3,98761311,8-2017,1,832,4713,Hilti Services,640,15,1
2642,24,LLC,2,98761311,8-2017,5,8723,883,Contractor Services,507,12,2
2643,63,LLC,1,98761311,8-2017,2,6421,1157,Fastners Firestop Strut,724,7,1
2644,40,LLC,2,98761312,8-2017,5,4519,3480,Power Tools,59,23,1
2645,90,LLC,1,98761312,8-2017,5,8904,2464,Hilti Services,356,17,2
2646,50,LLC,1,98761312,8-2017,2,8832,4003,Contractor Services,532,11,1
2647,92,LLC,2,98761312,8-2017,5,641,4875,Fastners Firestop Strut,181,11,3
2648,55,LLC,1,98761313,8-2017,1,3422,2945,Power Tools,863,11,2
2649,46,LLC,3,98761313,8-2017,4,4700,4655,Hilti Services,550,18,3
2650,71,LLC,1,98761313,8-2017,1,8343,869,Contractor Services,313,16,2
2651,76,LLC,1,98761313,8-2017,2,9706,4749,Fastners Firestop Strut,30,8,2
2652,35,LLC,1,98761314,8-2017,3,6921,2472,Power Tools,968,11,3
2653,41,LLC,2,98761314,8-2017,4,4447,2800,Hilti Services,534,14,2
2654,92,LLC,3,98761314,8-2017,5,6201,1161,Contractor Services,368,24,2
2655,64,LLC,1,98761314,8-2017,5,5483,824,Fastners Firestop Strut,935,2,1
2656,59,LLC,2,98761315,8-2017,4,3085,1517,Power Tools,674,0,2
2657,79,LLC,1,98761315,8-2017,5,7995,3675,Hilti Services,84,11,2
2658,22,LLC,1,98761315,8-2017,4,5144,2252,Contractor Services,266,1,2
2659,39,LLC,2,98761315,8-2017,3,9254,2018,Fastners Firestop Strut,563,5,3
2660,62,LLC,1,98761316,8-2017,1,1696,4938,Power Tools,659,10,2
2661,70,LLC,1,98761316,8-2017,1,840,4503,Hilti Services,573,22,3
2662,68,LLC,2,98761316,8-2017,2,5809,2470,Contractor Services,544,22,1
2663,67,LLC,3,98761316,8-2017,3,3165,4449,Fastners Firestop Strut,265,9,3
2664,94,LLC,1,98761317,8-2017,3,5284,3462,Power Tools,565,19,3
2665,22,LLC,1,98761317,8-2017,1,6713,4027,Hilti Services,878,17,3
2666,62,LLC,2,98761317,8-2017,3,8869,3051,Contractor Services,165,15,2
2667,66,LLC,3,98761317,8-2017,2,1369,3441,Fastners Firestop Strut,189,17,2
2668,31,LLC,1,98761318,8-2017,3,6258,523,Power Tools,958,18,1
2669,42,LLC,2,98761318,8-2017,2,6949,2546,Hilti Services,316,18,3
2670,43,LLC,1,98761318,8-2017,5,3656,1955,Contractor Services,60,18,3
2671,96,LLC,2,98761318,8-2017,4,1507,3373,Fastners Firestop Strut,59,5,2
2672,63,LLC,1,98761319,8-2017,5,9080,4464,Power Tools,146,0,1
2673,35,LLC,1,98761319,8-2017,2,1517,534,Hilti Services,711,22,3
2674,86,LLC,1,98761319,8-2017,4,2368,4062,Contractor Services,193,12,3
2675,57,LLC,2,98761319,8-2017,1,1159,1190,Fastners Firestop Strut,644,6,3
2676,88,LLC,3,98761320,8-2017,3,8594,4649,Power Tools,348,15,3
2677,62,LLC,3,98761320,8-2017,2,1803,675,Hilti Services,71,0,1
2678,80,LLC,1,98761320,8-2017,3,5531,4003,Contractor Services,540,3,3
2679,46,LLC,2,98761320,8-2017,1,8339,4773,Fastners Firestop Strut,91,4,3
2680,41,LLC,2,98761321,8-2017,1,3982,3334,Power Tools,74,5,3
2681,30,LLC,2,98761321,8-2017,1,5579,1578,Hilti Services,113,2,1
2682,85,LLC,1,98761321,8-2017,3,804,2502,Contractor Services,547,23,1
2683,46,LLC,3,98761321,8-2017,4,3444,3825,Fastners Firestop Strut,400,9,2
2684,69,LLC,1,98761322,8-2017,2,6027,4439,Power Tools,278,13,2
2685,47,LLC,2,98761322,8-2017,4,5652,4612,Hilti Services,28,12,3
2686,71,LLC,1,98761322,8-2017,4,5415,2148,Contractor Services,179,17,3
2687,38,LLC,3,98761322,8-2017,2,9098,4308,Fastners Firestop Strut,916,23,2
2688,67,LLC,1,98761323,8-2017,4,1058,1142,Power Tools,400,8,2
2689,97,LLC,1,98761323,8-2017,4,1345,1283,Hilti Services,803,13,3
2690,85,LLC,1,98761323,8-2017,2,1250,954,Contractor Services,976,1,3
2691,88,LLC,2,98761323,8-2017,3,2645,855,Fastners Firestop Strut,307,10,2
2692,48,LLC,3,98761324,8-2017,3,5511,3792,Power Tools,880,21,2
2693,44,LLC,2,98761324,8-2017,3,1375,2027,Hilti Services,29,5,1
2694,60,LLC,3,98761324,8-2017,5,972,2669,Contractor Services,421,16,3
2695,46,LLC,3,98761324,8-2017,4,5666,826,Fastners Firestop Strut,821,1,2
2696,66,LLC,1,98761325,8-2017,4,4846,1229,Power Tools,95,7,2
2697,57,LLC,1,98761325,8-2017,4,2152,669,Hilti Services,422,11,2
2698,41,LLC,3,98761325,8-2017,2,7026,3837,Contractor Services,619,0,3
2699,36,LLC,1,98761325,8-2017,3,5511,4898,Fastners Firestop Strut,347,24,2
2700,21,LLC,3,98761326,8-2017,4,3006,1647,Power Tools,372,2,2
2701,83,LLC,3,98761326,8-2017,5,616,4380,Hilti Services,420,4,1
2702,60,LLC,1,98761326,8-2017,2,2506,4697,Contractor Services,553,11,2
2703,36,LLC,3,98761326,8-2017,4,9084,1384,Fastners Firestop Strut,976,23,2
2704,67,LLC,3,98761327,8-2017,1,7166,4691,Power Tools,414,19,2
2705,24,LLC,2,98761327,8-2017,4,7383,895,Hilti Services,283,11,3
2706,75,LLC,1,98761327,8-2017,2,7422,3458,Contractor Services,909,8,1
2707,54,LLC,3,98761327,8-2017,4,5843,2937,Fastners Firestop Strut,522,20,2
2708,78,LLC,2,98761328,8-2017,4,9136,3919,Power Tools,30,0,2
2709,63,LLC,1,98761328,8-2017,4,465,864,Hilti Services,268,24,3
2710,80,LLC,2,98761328,8-2017,3,1465,2237,Contractor Services,549,13,1
2711,60,LLC,1,98761328,8-2017,5,7347,3852,Fastners Firestop Strut,685,14,1
2712,70,LLC,3,98761329,8-2017,4,6679,2678,Power Tools,472,13,2
2713,21,LLC,3,98761329,8-2017,4,2602,3998,Hilti Services,773,4,3
2714,94,LLC,1,98761329,8-2017,2,9503,2144,Contractor Services,461,8,2
2715,36,LLC,1,98761329,8-2017,3,8212,4345,Fastners Firestop Strut,604,3,3
2716,97,LLC,1,98761330,8-2017,3,4767,2892,Power Tools,634,22,2
2717,58,LLC,2,98761330,8-2017,1,5348,4983,Hilti Services,158,8,3
2718,66,LLC,3,98761330,8-2017,2,4718,1972,Contractor Services,846,19,2
2719,72,LLC,2,98761330,8-2017,4,9892,4223,Fastners Firestop Strut,674,13,3
2720,92,LLC,1,98761331,8-2017,5,7364,4812,Power Tools,581,22,3
2721,42,LLC,3,98761331,8-2017,4,3994,2490,Hilti Services,113,6,3
2722,73,LLC,1,98761331,8-2017,4,3006,4448,Contractor Services,120,4,1
2723,52,LLC,3,98761331,8-2017,2,5573,2332,Fastners Firestop Strut,382,13,1
2724,53,LLC,1,98761332,8-2017,5,7564,1799,Power Tools,714,22,1
2725,63,LLC,3,98761332,8-2017,1,8320,4074,Hilti Services,673,5,1
2726,70,LLC,3,98761332,8-2017,2,1053,4532,Contractor Services,740,21,2
2727,98,LLC,3,98761332,8-2017,4,4438,3738,Fastners Firestop Strut,342,23,2
2728,53,LLC,2,98761333,8-2017,5,7728,2955,Power Tools,227,3,1
2729,83,LLC,3,98761333,8-2017,2,3054,2986,Hilti Services,939,7,3
2730,93,LLC,3,98761333,8-2017,1,6484,3563,Contractor Services,706,22,1
2731,45,LLC,2,98761333,8-2017,2,1809,4443,Fastners Firestop Strut,534,3,1
2732,98,LLC,3,98761334,8-2017,1,3979,2360,Power Tools,429,19,1
2733,91,LLC,2,98761334,8-2017,2,7454,2600,Hilti Services,518,8,1
2734,93,LLC,1,98761334,8-2017,5,422,1549,Contractor Services,945,3,2
2735,59,LLC,2,98761334,8-2017,3,7256,765,Fastners Firestop Strut,742,14,2
2736,70,LLC,3,98761335,8-2017,4,7368,3298,Power Tools,172,13,3
2737,36,LLC,3,98761335,8-2017,2,4823,3744,Hilti Services,340,13,2
2738,94,LLC,1,98761335,8-2017,3,2518,3564,Contractor Services,69,7,2
2739,24,LLC,3,98761335,8-2017,4,2201,1462,Fastners Firestop Strut,254,12,1
2740,68,LLC,1,98761336,8-2017,3,4022,4462,Power Tools,703,14,2
2741,71,LLC,1,98761336,8-2017,3,5584,2315,Hilti Services,410,16,2
2742,79,LLC,2,98761336,8-2017,1,6831,1047,Contractor Services,885,12,3
2743,29,LLC,3,98761336,8-2017,5,1811,3095,Fastners Firestop Strut,275,12,1
2744,38,LLC,2,98761337,8-2017,5,5224,1809,Power Tools,425,19,1
2745,50,LLC,1,98761337,8-2017,5,9649,1904,Hilti Services,841,14,2
2746,53,LLC,3,98761337,8-2017,5,4685,1496,Contractor Services,315,24,2
2747,88,LLC,1,98761337,8-2017,5,841,3232,Fastners Firestop Strut,656,19,3
2748,84,LLC,1,98761338,8-2017,2,3187,4885,Power Tools,521,21,1
2749,50,LLC,1,98761338,8-2017,3,4139,3777,Hilti Services,46,15,2
2750,46,LLC,3,98761338,8-2017,1,1875,3923,Contractor Services,447,13,2
2751,23,LLC,1,98761338,8-2017,1,2703,2450,Fastners Firestop Strut,502,10,1
2752,52,LLC,3,98761339,8-2017,5,4773,3769,Power Tools,97,5,3
2753,96,LLC,2,98761339,8-2017,5,7936,4229,Hilti Services,437,16,2
2754,87,LLC,1,98761339,8-2017,2,2043,1967,Contractor Services,379,5,2
2755,46,LLC,2,98761339,8-2017,2,1561,2522,Fastners Firestop Strut,766,1,2
2756,23,LLC,1,98761340,8-2017,1,6824,1156,Power Tools,800,12,1
2757,29,LLC,1,98761340,8-2017,1,8148,4655,Hilti Services,109,4,3
2758,55,LLC,1,98761340,8-2017,5,421,4356,Contractor Services,636,8,3
2759,84,LLC,1,98761340,8-2017,4,1293,3810,Fastners Firestop Strut,289,3,1
2760,54,LLC,3,98761341,8-2017,1,5649,3755,Power Tools,393,17,2
2761,64,LLC,1,98761341,8-2017,2,3771,680,Hilti Services,92,6,3
2762,35,LLC,2,98761341,8-2017,4,6237,1405,Contractor Services,275,9,3
2763,87,LLC,1,98761341,8-2017,3,7488,4877,Fastners Firestop Strut,287,8,2
2764,35,LLC,1,98761342,8-2017,2,7323,2572,Power Tools,301,16,1
2765,33,LLC,2,98761342,8-2017,1,1744,4784,Hilti Services,707,1,2
2766,72,LLC,2,98761342,8-2017,5,221,2501,Contractor Services,802,12,3
2767,23,LLC,2,98761342,8-2017,4,9607,3262,Fastners Firestop Strut,516,20,3
2768,56,LLC,2,98761343,8-2017,3,885,2426,Power Tools,989,7,2
2769,84,LLC,3,98761343,8-2017,5,2849,4653,Hilti Services,26,17,3
2770,96,LLC,3,98761343,8-2017,5,2420,4367,Contractor Services,553,18,3
2771,68,LLC,1,98761343,8-2017,2,8073,1679,Fastners Firestop Strut,522,17,2
2772,100,LLC,1,98761344,8-2017,2,3312,1356,Power Tools,121,6,3
2773,43,LLC,3,98761344,8-2017,3,7921,4598,Hilti Services,766,4,2
2774,87,LLC,3,98761344,8-2017,1,9161,4018,Contractor Services,864,3,2
2775,43,LLC,1,98761344,8-2017,4,4801,2637,Fastners Firestop Strut,235,13,2
2776,32,LLC,3,98761345,8-2017,3,9813,2807,Power Tools,112,3,2
2777,26,LLC,2,98761345,8-2017,4,7948,4444,Hilti Services,888,0,2
2778,63,LLC,1,98761345,8-2017,5,2370,4921,Contractor Services,723,1,1
2779,41,LLC,2,98761345,8-2017,4,9251,1467,Fastners Firestop Strut,386,5,1
2780,46,LLC,1,98761346,8-2017,3,2349,1194,Power Tools,180,15,1
2781,89,LLC,2,98761346,8-2017,2,1022,2756,Hilti Services,989,9,3
2782,31,LLC,1,98761346,8-2017,3,2205,1360,Contractor Services,862,17,2
2783,53,LLC,2,98761346,8-2017,5,1007,822,Fastners Firestop Strut,52,21,1
2784,98,LLC,3,98761347,8-2017,5,8367,2795,Power Tools,827,20,3
2785,87,LLC,2,98761347,8-2017,3,3453,3480,Hilti Services,320,4,1
2786,22,LLC,2,98761347,8-2017,1,5464,816,Contractor Services,538,7,3
2787,42,LLC,3,98761347,8-2017,2,5313,869,Fastners Firestop Strut,839,5,2
2788,76,LLC,1,98761348,8-2017,1,455,4326,Power Tools,608,21,3
2789,42,LLC,1,98761348,8-2017,1,3096,4574,Hilti Services,377,19,3
2790,69,LLC,2,98761348,8-2017,1,7175,615,Contractor Services,997,3,2
2791,61,LLC,2,98761348,8-2017,3,9377,1395,Fastners Firestop Strut,568,5,1
2792,66,LLC,1,98761349,8-2017,4,9633,993,Power Tools,942,11,1
2793,58,LLC,1,98761349,8-2017,1,4227,2890,Hilti Services,297,6,3
2794,37,LLC,3,98761349,8-2017,4,2509,2744,Contractor Services,549,22,2
2795,88,LLC,2,98761349,8-2017,2,5335,4251,Fastners Firestop Strut,483,9,2
2796,36,LLC,3,98761350,8-2017,1,9451,2505,Power Tools,564,14,3
2797,27,LLC,1,98761350,8-2017,2,9277,4267,Hilti Services,345,19,2
2798,25,LLC,3,98761350,8-2017,2,3169,1992,Contractor Services,114,0,3
2799,29,LLC,2,98761350,8-2017,1,1441,3803,Fastners Firestop Strut,867,6,3
2800,96,LLC,1,98761351,8-2017,5,7471,3313,Power Tools,310,7,3
2801,88,LLC,1,98761351,8-2017,2,7411,4926,Hilti Services,510,21,1
2802,87,LLC,1,98761351,8-2017,5,4547,3618,Contractor Services,892,15,3
2803,41,LLC,2,98761351,8-2017,5,4845,2277,Fastners Firestop Strut,306,16,2
2804,23,LLC,2,98761352,8-2017,1,8554,4543,Power Tools,910,20,2
2805,68,LLC,3,98761352,8-2017,4,381,4945,Hilti Services,903,8,1
2806,62,LLC,3,98761352,8-2017,1,5186,1959,Contractor Services,219,4,2
2807,66,LLC,1,98761352,8-2017,2,5582,2737,Fastners Firestop Strut,88,0,1
2808,35,LLC,3,98761353,8-2017,2,8289,3949,Power Tools,101,0,1
2809,43,LLC,2,98761353,8-2017,4,7056,4040,Hilti Services,260,12,1
2810,58,LLC,3,98761353,8-2017,4,3003,3451,Contractor Services,705,12,3
2811,45,LLC,1,98761353,8-2017,1,3750,4138,Fastners Firestop Strut,354,23,3
2812,36,LLC,1,98761354,8-2017,2,2551,3869,Power Tools,445,4,3
2813,60,LLC,1,98761354,8-2017,3,4422,3893,Hilti Services,206,15,1
2814,21,LLC,3,98761354,8-2017,1,6729,4674,Contractor Services,855,2,2
2815,65,LLC,3,98761354,8-2017,3,8909,2670,Fastners Firestop Strut,908,24,1
2816,32,LLC,3,98761355,8-2017,4,5070,2945,Power Tools,545,3,3
2817,39,LLC,1,98761355,8-2017,3,8661,4428,Hilti Services,748,6,2
2818,48,LLC,3,98761355,8-2017,2,9678,4172,Contractor Services,644,0,2
2819,89,LLC,2,98761355,8-2017,2,8995,2349,Fastners Firestop Strut,127,5,1
2820,46,LLC,2,98761356,8-2017,1,5024,602,Power Tools,673,11,1
2821,90,LLC,1,98761356,8-2017,2,7635,4574,Hilti Services,861,4,3
2822,26,LLC,1,98761356,8-2017,5,6864,1414,Contractor Services,31,19,3
2823,76,LLC,2,98761356,8-2017,1,8643,2862,Fastners Firestop Strut,536,23,2
2824,24,LLC,1,98761357,8-2017,5,9436,2640,Power Tools,119,13,1
2825,54,LLC,2,98761357,8-2017,5,4878,1350,Hilti Services,210,5,1
2826,93,LLC,1,98761357,8-2017,5,6483,1909,Contractor Services,346,16,2
2827,40,LLC,1,98761357,8-2017,1,8729,4323,Fastners Firestop Strut,201,10,1
2828,90,LLC,2,98761358,8-2017,3,1664,4513,Power Tools,825,17,2
2829,60,LLC,1,98761358,8-2017,3,6277,2907,Hilti Services,925,20,1
2830,85,LLC,1,98761358,8-2017,4,4350,1571,Contractor Services,589,14,2
2831,45,LLC,1,98761358,8-2017,1,3517,2328,Fastners Firestop Strut,91,6,1
2832,25,LLC,3,98761359,8-2017,1,9733,1202,Power Tools,171,12,3
2833,36,LLC,3,98761359,8-2017,3,7799,3724,Hilti Services,652,12,1
2834,22,LLC,3,98761359,8-2017,3,447,3263,Contractor Services,620,8,2
2835,52,LLC,1,98761359,8-2017,2,9916,3958,Fastners Firestop Strut,705,17,1
2836,79,LLC,3,98761360,8-2017,4,8711,3707,Power Tools,193,11,1
2837,62,LLC,3,98761360,8-2017,5,651,3488,Hilti Services,286,13,3
2838,60,LLC,2,98761360,8-2017,3,8342,3123,Contractor Services,154,18,2
