,BookToMarket,BusinessPosition,BusinessType,Businessvolume,CustomerID,DateTime,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,Rank
3030,2.89,Stable,1,2,98761383,Mar-18,5247,15,2,4692,39,37,971,0.2,9,Contractor Services,3
3031,0.67,Stable,1,2,98761383,Mar-18,6722,11,3,2818,34,37,504,0.28,1,Fastners Firestop Strut,3
3032,2.81,Decline,1,1,98761384,Mar-18,5586,14,8,1881,24,7500,657,0.14,3,Power Tools,3
3033,1.95,Decline,1,3,98761384,Mar-18,3626,14,1,4795,54,7500,947,0.95,2,Hilti Services,3
3034,1.42,Decline,1,3,98761384,Mar-18,2256,9,9,1231,30,7500,854,0.88,7,Contractor Services,2
3035,0.65,Decline,1,3,98761384,Mar-18,7340,12,5,763,62,7500,318,0.84,3,Fastners Firestop Strut,1
3036,2.05,Stable,1,3,98761385,Mar-18,4031,3,4,4325,33,3500,634,0.64,1,Power Tools,3
3037,2.9,Stable,1,1,98761385,Mar-18,4823,5,5,3272,51,3500,624,0.9,7,Hilti Services,1
3038,2.83,Stable,1,3,98761385,Mar-18,6374,2,4,2787,61,3500,135,0.61,10,Contractor Services,1
3039,0.6,Stable,1,1,98761385,Mar-18,3583,13,5,3695,20,3500,391,0.55,1,Fastners Firestop Strut,1
3040,1.86,Stable,1,3,98761386,Mar-18,9828,14,8,1090,17,180,168,0.62,3,Power Tools,2
3041,2.05,Stable,1,3,98761386,Mar-18,1235,1,2,1509,17,180,801,0.51,5,Hilti Services,1
3042,2.2,Stable,1,3,98761386,Mar-18,8822,7,10,3096,53,180,985,0.11,8,Contractor Services,3
3043,0.69,Stable,1,1,98761386,Mar-18,2999,2,1,869,12,180,150,0.12,4,Fastners Firestop Strut,2
3044,0.81,Stable,1,2,98761387,Mar-18,4491,7,4,3156,19,150,723,0.62,4,Power Tools,1
3045,2.67,Stable,1,3,98761387,Mar-18,1716,13,5,1265,44,150,421,0.46,9,Hilti Services,1
3046,2.97,Stable,1,3,98761387,Mar-18,536,4,5,4954,61,150,731,0.98,2,Contractor Services,1
3047,1.27,Stable,1,3,98761387,Mar-18,4118,7,5,4929,59,150,492,0.84,4,Fastners Firestop Strut,1
3048,2.61,Stable,1,2,98761388,Mar-18,3085,6,3,1838,19,3500,372,0.49,9,Power Tools,1
3049,2.64,Stable,1,1,98761388,Mar-18,1872,6,2,3430,58,3500,227,0.2,1,Hilti Services,3
3050,1.3,Stable,1,2,98761388,Mar-18,8881,5,6,2873,50,3500,591,0.69,3,Contractor Services,2
3051,1.35,Stable,1,1,98761388,Mar-18,919,12,6,3864,52,3500,170,0.9,4,Fastners Firestop Strut,1
3052,0.41,Stable,1,1,98761389,Mar-18,3053,3,2,961,32,3500,317,0.3,8,Power Tools,2
3053,1.28,Stable,1,3,98761389,Mar-18,3721,7,1,4214,49,3500,461,0.61,6,Hilti Services,3
3054,2.18,Stable,1,1,98761389,Mar-18,9977,12,1,3137,23,3500,781,0.16,6,Contractor Services,3
3055,2.79,Stable,1,3,98761389,Mar-18,385,7,2,2184,62,3500,627,0.63,10,Fastners Firestop Strut,2
3056,1.36,Stable,1,3,98761390,Mar-18,2499,8,2,3000,59,7,637,0.15,9,Power Tools,3
3057,0.79,Stable,1,3,98761390,Mar-18,9145,12,1,4628,66,7,840,0.67,5,Hilti Services,2
3058,0.91,Stable,1,1,98761390,Mar-18,671,3,8,4755,27,7,171,0.84,8,Contractor Services,3
3059,0.95,Stable,1,1,98761390,Mar-18,9962,14,1,2310,10,7,662,0.43,2,Fastners Firestop Strut,1
3060,2.7,Stable,1,2,98761391,Mar-18,9933,16,5,3585,54,6,846,0.27,7,Power Tools,2
3061,2.31,Stable,1,1,98761391,Mar-18,6902,10,3,4326,51,6,661,0.83,9,Hilti Services,1
3062,2.86,Stable,1,3,98761391,Mar-18,6860,16,7,2975,43,6,754,0.48,6,Contractor Services,3
3063,1.92,Stable,1,3,98761391,Mar-18,3826,5,7,3743,32,6,420,0.12,4,Fastners Firestop Strut,1
3064,1.22,Stable,1,1,98761392,Mar-18,4679,3,8,4839,42,3500,385,0.83,9,Power Tools,2
3065,2.71,Stable,1,3,98761392,Mar-18,6124,10,9,3985,11,3500,913,0.58,4,Hilti Services,2
3066,2.27,Stable,1,3,98761392,Mar-18,2761,14,9,4328,52,3500,901,0.9,2,Contractor Services,2
3067,2.2,Stable,1,3,98761392,Mar-18,6665,3,3,4908,27,3500,192,0.82,5,Fastners Firestop Strut,2
3068,0.74,Stable,1,3,98761259,Apr-18,8863,7,3,1993,26,75,468,0.2,7,Power Tools,1
3069,1.73,Stable,1,3,98761259,Apr-18,7064,15,2,2945,16,75,129,0.82,4,Hilti Services,3
3070,0.93,Stable,1,1,98761259,Apr-18,7247,9,4,4127,22,75,991,0.75,3,Contractor Services,1
3071,0.95,Stable,1,1,98761259,Apr-18,515,5,10,2940,56,75,517,0.21,5,Fastners Firestop Strut,1
3072,0.74,Growth,1,2,98761260,Apr-18,8252,4,1,1789,62,33000,877,0.81,2,Power Tools,3
3073,1.83,Growth,1,2,98761260,Apr-18,2194,3,2,4462,40,33000,942,0.92,2,Hilti Services,1
3074,0.83,Growth,1,1,98761260,Apr-18,9186,15,6,2237,65,33000,798,0.95,3,Contractor Services,3
3075,1.83,Growth,1,1,98761260,Apr-18,1170,9,2,2144,13,33000,986,0.28,5,Fastners Firestop Strut,3
3076,0.7,Decline,1,3,98761261,Apr-18,8075,5,8,3480,10,90,316,0.17,4,Power Tools,3
3077,2.25,Decline,1,2,98761261,Apr-18,7510,3,8,2769,29,90,441,0.69,2,Hilti Services,3
3078,2.79,Decline,1,1,98761261,Apr-18,1174,3,2,3376,21,90,548,0.83,6,Contractor Services,1
3079,2.61,Decline,1,3,98761261,Apr-18,6928,9,5,917,25,90,844,0.38,2,Fastners Firestop Strut,2
3080,2.78,Growth,1,1,98761262,Apr-18,9995,1,7,4372,11,3000,957,0.5,1,Power Tools,3
3081,2.65,Growth,1,2,98761262,Apr-18,8339,11,7,4534,56,3000,112,0.51,9,Hilti Services,3
3082,1.58,Growth,1,3,98761262,Apr-18,837,14,6,1706,46,3000,388,0.52,3,Contractor Services,2
3083,2.43,Growth,1,1,98761262,Apr-18,8554,14,6,4549,45,3000,170,0.93,9,Fastners Firestop Strut,3
3084,2.54,Growth,1,2,98761263,Apr-18,7909,11,8,791,47,750,765,0.35,1,Power Tools,2
3085,1.96,Growth,1,3,98761263,Apr-18,9176,16,5,3004,12,750,227,0.92,7,Hilti Services,3
3086,2.24,Growth,1,1,98761263,Apr-18,1669,11,10,1905,55,750,806,0.38,4,Contractor Services,2
3087,2.9,Growth,1,2,98761263,Apr-18,1219,15,7,3115,43,750,456,0.85,2,Fastners Firestop Strut,2
3088,2.14,Growth,1,1,98761264,Apr-18,1587,9,2,4529,45,125,385,0.68,10,Power Tools,2
3089,0.61,Growth,1,1,98761264,Apr-18,5122,5,4,2355,45,125,926,0.73,1,Hilti Services,2
3090,2.06,Growth,1,3,98761264,Apr-18,6594,5,10,2891,14,125,634,0.15,9,Contractor Services,3
3091,1.01,Growth,1,2,98761264,Apr-18,4093,6,6,3714,42,125,514,0.88,1,Fastners Firestop Strut,1
3092,0.86,Growth,1,3,98761265,Apr-18,8112,5,5,4485,38,125,267,0.52,4,Power Tools,1
3093,2.23,Growth,1,3,98761265,Apr-18,5941,10,8,3601,62,125,886,0.18,10,Hilti Services,3
3094,0.45,Growth,1,1,98761265,Apr-18,2921,4,2,4907,51,125,808,0.3,6,Contractor Services,3
3095,2.21,Growth,1,3,98761265,Apr-18,6597,16,9,1542,58,125,940,0.19,2,Fastners Firestop Strut,1
3096,2.73,Stable,1,1,98761266,Apr-18,6884,5,5,2637,40,400,701,0.39,9,Power Tools,3
3097,2.02,Stable,1,3,98761266,Apr-18,9709,6,10,1199,36,400,385,0.29,4,Hilti Services,1
3098,1.16,Stable,1,3,98761266,Apr-18,2856,5,4,1214,69,400,878,0.69,3,Contractor Services,1
3099,1.2,Stable,1,3,98761266,Apr-18,8096,9,9,3188,36,400,828,0.37,5,Fastners Firestop Strut,2
3100,2.29,Growth,1,1,98761267,Apr-18,3527,13,2,1141,13,400,391,0.13,8,Power Tools,1
3101,2.79,Growth,1,3,98761267,Apr-18,3935,3,7,1297,27,400,509,0.73,3,Hilti Services,1
3102,1.05,Growth,1,2,98761267,Apr-18,8119,7,8,2106,52,400,150,0.74,1,Contractor Services,3
3103,1.05,Growth,1,2,98761267,Apr-18,3845,15,4,2246,14,400,725,0.78,10,Fastners Firestop Strut,3
3104,2.42,Growth,1,3,98761268,Apr-18,242,11,2,1568,66,3500,445,0.13,7,Power Tools,2
3105,0.65,Growth,1,1,98761268,Apr-18,4271,4,1,1250,32,3500,785,0.53,5,Hilti Services,2
3106,2.99,Growth,1,3,98761268,Apr-18,5011,4,3,1151,70,3500,760,0.43,6,Contractor Services,3
3107,1.34,Growth,1,1,98761268,Apr-18,7103,14,2,1563,30,3500,990,0.48,9,Fastners Firestop Strut,2
3108,2.71,Growth,1,1,98761269,Apr-18,5957,12,2,1909,48,150,932,0.14,5,Power Tools,1
3109,1.8,Growth,1,3,98761269,Apr-18,7457,10,1,3003,58,150,282,0.14,6,Hilti Services,3
3110,2.46,Growth,1,1,98761269,Apr-18,3251,13,1,4964,57,150,347,0.31,7,Contractor Services,2
3111,2.32,Growth,1,3,98761269,Apr-18,5627,11,7,4779,64,150,946,0.25,4,Fastners Firestop Strut,1
3112,1.04,Growth,1,2,98761270,Apr-18,3353,10,7,3110,69,375,593,0.79,8,Power Tools,3
3113,0.99,Growth,1,2,98761270,Apr-18,5269,10,5,3243,31,375,190,0.54,2,Hilti Services,3
3114,1.82,Growth,1,2,98761270,Apr-18,8652,8,10,4828,28,375,647,0.23,4,Contractor Services,3
3115,2.78,Growth,1,1,98761270,Apr-18,8977,4,6,3925,63,375,691,0.77,6,Fastners Firestop Strut,1
3116,0.4,Growth,1,1,98761271,Apr-18,5387,4,8,4272,54,125,316,0.83,6,Power Tools,1
3117,0.55,Growth,1,1,98761271,Apr-18,9508,4,6,1014,58,125,909,0.9,9,Hilti Services,2
3118,0.51,Growth,1,3,98761271,Apr-18,4282,10,8,2916,46,125,243,0.28,1,Contractor Services,1
3119,1.81,Growth,1,2,98761271,Apr-18,4114,3,9,4153,48,125,175,0.93,4,Fastners Firestop Strut,3
3120,2.28,Decline,1,3,98761272,Apr-18,3272,13,6,4938,44,120,744,0.18,4,Power Tools,1
3121,2.29,Decline,1,2,98761272,Apr-18,9528,9,8,2930,56,120,313,0.31,5,Hilti Services,3
3122,0.76,Decline,1,1,98761272,Apr-18,6995,4,4,1829,41,120,500,0.95,7,Contractor Services,1
3123,2.87,Decline,1,1,98761272,Apr-18,2166,5,1,4112,53,120,570,0.35,5,Fastners Firestop Strut,3
3124,0.59,Growth,1,2,98761273,Apr-18,2793,13,2,4764,22,125,445,0.89,10,Power Tools,2
3125,1.27,Growth,1,3,98761273,Apr-18,2060,14,6,3052,46,125,844,0.73,3,Hilti Services,3
3126,1.3,Growth,1,1,98761273,Apr-18,5464,13,5,1932,53,125,950,0.89,8,Contractor Services,1
3127,1.35,Growth,1,3,98761273,Apr-18,8196,7,4,3830,37,125,638,0.89,3,Fastners Firestop Strut,1
3128,2.51,Growth,1,2,98761274,Apr-18,2706,1,7,2976,69,400,406,0.16,6,Power Tools,3
3129,2.9,Growth,1,2,98761274,Apr-18,1853,15,2,2435,36,400,358,0.39,2,Hilti Services,2
3130,0.3,Growth,1,2,98761274,Apr-18,7757,8,7,4921,39,400,199,0.49,6,Contractor Services,1
3131,1.23,Growth,1,3,98761274,Apr-18,9376,15,2,668,12,400,963,0.3,1,Fastners Firestop Strut,1
3132,0.7,Growth,1,3,98761275,Apr-18,4163,2,2,619,11,3500,605,0.89,2,Power Tools,2
3133,0.46,Growth,1,1,98761275,Apr-18,1485,6,7,1817,29,3500,886,0.95,7,Hilti Services,3
3134,0.36,Growth,1,1,98761275,Apr-18,2408,13,4,4962,26,3500,503,0.47,8,Contractor Services,1
3135,0.67,Growth,1,2,98761275,Apr-18,8068,6,1,2381,16,3500,927,0.31,6,Fastners Firestop Strut,3
3136,2.09,Growth,1,1,98761276,Apr-18,2611,10,5,4609,62,750,495,0.45,10,Power Tools,1
3137,0.49,Growth,1,2,98761276,Apr-18,2265,10,5,2185,33,750,596,0.12,2,Hilti Services,1
3138,2.63,Growth,1,2,98761276,Apr-18,1959,8,3,2921,24,750,883,0.25,4,Contractor Services,2
3139,1.86,Growth,1,2,98761276,Apr-18,2234,2,6,884,35,750,577,0.42,6,Fastners Firestop Strut,1
3140,1.94,Stable,1,1,98761277,Apr-18,2232,12,2,3840,13,678,382,0.65,2,Power Tools,3
3141,0.45,Stable,1,2,98761277,Apr-18,788,11,10,1629,51,678,225,0.92,8,Hilti Services,2
3142,1.77,Stable,1,1,98761277,Apr-18,8091,5,8,1732,14,678,680,0.96,3,Contractor Services,2
3143,1.9,Stable,1,3,98761277,Apr-18,5796,7,8,3037,34,678,988,0.26,10,Fastners Firestop Strut,3
3144,1.78,Growth,1,1,98761309,Apr-18,7618,2,8,3184,30,7500,832,0.36,9,Power Tools,2
3145,1.27,Growth,1,2,98761309,Apr-18,6592,5,1,2312,53,7500,847,0.75,4,Hilti Services,2
3146,2.45,Growth,1,1,98761309,Apr-18,2515,15,8,1164,62,7500,766,0.77,7,Contractor Services,3
3147,2.53,Growth,1,2,98761309,Apr-18,6078,8,2,1660,48,7500,673,0.75,4,Fastners Firestop Strut,3
3148,0.74,Stable,1,2,98761310,Apr-18,6931,1,1,2776,22,350,540,0.15,2,Power Tools,2
3149,2.79,Stable,1,1,98761310,Apr-18,2365,8,4,3705,42,350,719,0.54,10,Hilti Services,2
3150,0.42,Stable,1,1,98761310,Apr-18,2373,8,10,632,33,350,983,0.56,5,Contractor Services,2
3151,2.26,Stable,1,1,98761310,Apr-18,330,13,6,2940,51,350,445,0.25,6,Fastners Firestop Strut,2
3152,2.19,Growth,1,1,98761311,Apr-18,6240,13,2,719,18,750,704,0.79,8,Power Tools,2
3153,2.39,Growth,1,1,98761311,Apr-18,7744,14,6,1300,10,750,114,0.32,4,Hilti Services,3
3154,0.99,Growth,1,2,98761311,Apr-18,9671,4,2,2752,68,750,839,0.9,6,Contractor Services,3
3155,1.64,Growth,1,2,98761311,Apr-18,8343,11,7,1907,40,750,290,0.49,2,Fastners Firestop Strut,3
3156,2.5,Growth,1,3,98761312,Apr-18,2014,14,3,928,43,350,390,0.3,2,Power Tools,1
3157,0.49,Growth,1,3,98761312,Apr-18,8391,14,2,3066,16,350,196,0.65,4,Hilti Services,2
3158,2.09,Growth,1,3,98761312,Apr-18,4521,9,6,2544,22,350,662,0.76,8,Contractor Services,3
3159,2.88,Growth,1,1,98761312,Apr-18,9168,16,7,2436,27,350,855,0.32,1,Fastners Firestop Strut,1
3160,2.58,Growth,1,3,98761313,Apr-18,3265,10,8,1842,54,350,564,0.87,9,Power Tools,1
3161,1.88,Growth,1,1,98761313,Apr-18,8631,7,10,1008,61,350,555,0.45,3,Hilti Services,1
3162,2.55,Growth,1,3,98761313,Apr-18,5797,16,10,2388,25,350,646,0.78,3,Contractor Services,3
3163,2.57,Growth,1,2,98761313,Apr-18,8000,2,2,1851,57,350,279,0.23,7,Fastners Firestop Strut,3
3164,2.36,Stable,1,2,98761314,Apr-18,4621,11,6,4445,62,3500,329,0.29,2,Power Tools,3
3165,2.53,Stable,1,2,98761314,Apr-18,8686,9,5,2291,38,3500,668,0.18,6,Hilti Services,1
3166,0.97,Stable,1,2,98761314,Apr-18,6377,13,2,604,23,3500,206,0.63,10,Contractor Services,2
3167,2.34,Stable,1,2,98761314,Apr-18,6683,6,8,1858,67,3500,372,0.44,1,Fastners Firestop Strut,3
3168,1.32,Growth,1,3,98761315,Apr-18,5831,13,10,3527,70,42,229,0.66,9,Power Tools,1
3169,1.12,Growth,1,2,98761315,Apr-18,1344,13,2,1563,45,42,876,1,9,Hilti Services,1
3170,2.97,Growth,1,3,98761315,Apr-18,8710,1,2,3140,68,42,248,0.98,6,Contractor Services,2
3171,2.35,Growth,1,1,98761315,Apr-18,5369,12,5,610,61,42,150,0.27,9,Fastners Firestop Strut,1
3172,1.09,Growth,1,2,98761316,Apr-18,8616,7,7,2763,55,170,222,0.73,10,Power Tools,1
3173,1.81,Growth,1,2,98761316,Apr-18,6449,9,10,4991,38,170,805,0.64,10,Hilti Services,2
3174,0.44,Growth,1,1,98761316,Apr-18,606,10,8,1555,31,170,965,0.71,4,Contractor Services,1
3175,0.97,Growth,1,1,98761316,Apr-18,1400,15,5,2237,35,170,688,0.95,3,Fastners Firestop Strut,3
3176,1.36,Growth,1,3,98761317,Apr-18,229,16,3,3001,18,750,896,0.67,1,Power Tools,1
3177,0.68,Growth,1,3,98761317,Apr-18,7733,5,6,4175,35,750,238,0.59,7,Hilti Services,2
3178,0.41,Growth,1,2,98761317,Apr-18,6929,14,9,731,69,750,727,0.31,10,Contractor Services,3
3179,2.94,Growth,1,2,98761317,Apr-18,8780,7,2,766,65,750,850,0.6,2,Fastners Firestop Strut,1
3180,1.77,Growth,1,3,98761318,Apr-18,2961,7,6,1408,63,42,581,0.54,8,Power Tools,2
3181,2.96,Growth,1,2,98761318,Apr-18,4726,14,6,3053,27,42,843,0.88,2,Hilti Services,2
3182,1.06,Growth,1,1,98761318,Apr-18,340,15,10,2434,22,42,561,0.71,7,Contractor Services,2
3183,1.11,Growth,1,2,98761318,Apr-18,4114,6,8,841,30,42,996,0.57,9,Fastners Firestop Strut,1
3184,2.51,Growth,1,2,98761333,Apr-18,4538,15,8,4054,21,7500,479,0.65,9,Power Tools,1
3185,2,Growth,1,3,98761333,Apr-18,4310,16,1,1200,45,7500,801,0.52,9,Hilti Services,2
3186,1.11,Growth,1,3,98761333,Apr-18,6226,3,3,4500,32,7500,349,0.75,1,Contractor Services,2
3187,2.74,Growth,1,1,98761333,Apr-18,3524,1,6,4497,50,7500,502,0.92,7,Fastners Firestop Strut,3
3188,1.2,Growth,1,2,98761334,Apr-18,6297,15,7,3538,43,3500,191,0.6,10,Power Tools,2
3189,2.4,Growth,1,3,98761334,Apr-18,6113,8,4,4484,60,3500,361,0.27,6,Hilti Services,1
3190,0.45,Growth,1,2,98761334,Apr-18,2773,1,1,2748,22,3500,435,0.61,4,Contractor Services,3
3191,2.43,Growth,1,1,98761334,Apr-18,6750,15,10,1829,35,3500,441,0.45,4,Fastners Firestop Strut,2
3192,1.09,Decline,1,3,98761335,Apr-18,1379,13,8,3981,28,750 ,573,0.63,2,Power Tools,3
3193,2.31,Decline,1,3,98761335,Apr-18,1124,7,9,2160,22,750 ,913,0.62,5,Hilti Services,3
3194,2.26,Decline,1,1,98761335,Apr-18,8481,11,1,1972,21,750 ,482,0.6,5,Contractor Services,1
3195,2.65,Decline,1,3,98761335,Apr-18,6838,12,7,4929,48,750 ,454,0.69,1,Fastners Firestop Strut,1
3196,1.11,Decline,1,2,98761336,Apr-18,6986,7,10,655,40,3500,564,0.59,2,Power Tools,3
3197,2.49,Decline,1,1,98761336,Apr-18,4207,9,5,2141,45,3500,800,0.55,2,Hilti Services,3
3198,1.57,Decline,1,1,98761336,Apr-18,6400,5,5,536,28,3500,692,0.77,10,Contractor Services,2
3199,1.6,Decline,1,3,98761336,Apr-18,4287,7,10,2660,42,3500,702,0.28,3,Fastners Firestop Strut,3
3200,2.35,Decline,1,3,98761337,Apr-18,2445,12,5,1794,51,350,123,0.73,6,Power Tools,1
3201,0.79,Decline,1,3,98761337,Apr-18,525,6,7,3767,16,350,925,0.34,7,Hilti Services,3
3202,1.54,Decline,1,3,98761337,Apr-18,4304,5,3,4683,59,350,970,0.89,1,Contractor Services,3
3203,1.35,Decline,1,3,98761337,Apr-18,476,16,2,4700,64,350,413,0.17,4,Fastners Firestop Strut,2
3204,2.93,Decline,1,2,98761338,Apr-18,2605,14,10,4710,23,170,281,0.42,1,Power Tools,1
3205,1,Decline,1,3,98761338,Apr-18,6195,3,5,1865,50,170,709,0.87,3,Hilti Services,3
3206,1.26,Decline,1,3,98761338,Apr-18,9557,4,7,3591,19,170,671,0.79,4,Contractor Services,1
3207,1.91,Decline,1,3,98761338,Apr-18,8194,15,9,3274,48,170,960,0.98,3,Fastners Firestop Strut,3
3208,2.71,Decline,1,1,98761339,Apr-18,1031,11,7,2318,35,350,187,0.88,6,Power Tools,1
3209,1.62,Decline,1,2,98761339,Apr-18,4712,10,4,1807,38,350,100,0.35,6,Hilti Services,3
3210,0.51,Decline,1,1,98761339,Apr-18,1386,11,9,4333,20,350,211,0.25,3,Contractor Services,1
3211,2.13,Decline,1,2,98761339,Apr-18,6921,3,2,2214,15,350,299,0.81,7,Fastners Firestop Strut,2
3212,1.18,Decline,1,2,98761340,Apr-18,8404,9,4,2017,52,750,410,0.14,6,Power Tools,3
3213,0.46,Decline,1,3,98761340,Apr-18,9585,11,1,1544,59,750,720,0.15,4,Hilti Services,3
3214,1.05,Decline,1,1,98761340,Apr-18,8324,14,8,3946,33,750,137,0.4,4,Contractor Services,1
3215,2.64,Decline,1,1,98761340,Apr-18,3175,15,4,3464,48,750,576,0.49,7,Fastners Firestop Strut,3
3216,1.69,Decline,1,2,98761341,Apr-18,3259,15,6,4762,49,350,598,0.53,7,Power Tools,3
3217,0.72,Decline,1,1,98761341,Apr-18,9731,5,4,840,65,350,121,0.85,2,Hilti Services,2
3218,0.54,Decline,1,3,98761341,Apr-18,3812,2,8,4953,62,350,158,0.58,6,Contractor Services,1
3219,0.42,Decline,1,3,98761341,Apr-18,3254,15,7,1904,18,350,883,0.96,7,Fastners Firestop Strut,2
3220,1.93,Stable,1,2,98761342,Apr-18,5886,2,8,4103,56,350 ,936,0.6,2,Power Tools,1
3221,1.57,Stable,1,3,98761342,Apr-18,1553,12,6,4600,27,350 ,194,0.5,5,Hilti Services,1
3222,0.58,Stable,1,3,98761342,Apr-18,3565,1,10,4186,26,350 ,118,0.13,2,Contractor Services,3
3223,0.46,Stable,1,3,98761342,Apr-18,1931,10,3,2947,68,350 ,729,0.24,2,Fastners Firestop Strut,3
3224,2.83,Decline,1,2,98761343,Apr-18,5183,16,10,3913,70,3500,685,0.34,10,Power Tools,3
3225,1.45,Decline,1,1,98761343,Apr-18,2696,16,2,2551,62,3500,527,0.71,4,Hilti Services,3
3226,0.78,Decline,1,2,98761343,Apr-18,3478,8,2,4649,38,3500,738,0.85,10,Contractor Services,3
3227,1.87,Decline,1,2,98761343,Apr-18,4168,12,3,926,49,3500,607,0.27,9,Fastners Firestop Strut,2
3228,1.64,Stable,1,2,98761344,Apr-18,2524,9,2,3519,55,170,239,0.65,3,Power Tools,1
3229,0.48,Stable,1,2,98761344,Apr-18,7930,1,8,2389,62,170,725,0.4,6,Hilti Services,1
3230,1.59,Stable,1,3,98761344,Apr-18,5975,15,7,1888,36,170,983,0.25,9,Contractor Services,3
3231,2.75,Stable,1,1,98761344,Apr-18,1294,1,1,3628,39,170,192,0.18,8,Fastners Firestop Strut,1
3232,0.6,Decline,1,1,98761345,Apr-18,9493,10,8,2830,39,170,205,0.72,1,Power Tools,1
3233,1.19,Decline,1,3,98761345,Apr-18,8371,5,8,3300,59,170,158,0.79,1,Hilti Services,1
3234,1.53,Decline,1,2,98761345,Apr-18,9842,10,1,1440,20,170,669,0.59,1,Contractor Services,2
3235,1.82,Decline,1,3,98761345,Apr-18,4279,15,3,1426,45,170,436,0.9,6,Fastners Firestop Strut,1
3236,2.65,Decline,1,1,98761346,Apr-18,8307,4,2,4347,63,750,654,0.53,9,Power Tools,1
3237,0.91,Decline,1,1,98761346,Apr-18,7903,10,4,881,50,750,379,0.46,8,Hilti Services,2
3238,2.99,Decline,1,1,98761346,Apr-18,6997,11,4,1025,23,750,132,0.92,2,Contractor Services,3
3239,2.94,Decline,1,2,98761346,Apr-18,9650,2,2,2947,54,750,106,0.74,1,Fastners Firestop Strut,3
3240,1.53,Decline,1,2,98761347,Apr-18,6022,9,1,1227,49,350,873,0.52,4,Power Tools,3
3241,2.1,Decline,1,2,98761347,Apr-18,5262,13,2,1708,49,350,194,0.93,6,Hilti Services,1
3242,1.69,Decline,1,1,98761347,Apr-18,4966,7,1,2183,45,350,234,0.73,8,Contractor Services,3
3243,2.33,Decline,1,1,98761347,Apr-18,4006,9,3,2316,40,350,133,0.62,9,Fastners Firestop Strut,1
3244,1.3,Decline,1,3,98761348,Apr-18,1116,7,1,2716,56,500,227,0.53,1,Power Tools,3
3245,2.53,Decline,1,1,98761348,Apr-18,7826,8,6,1180,42,500,450,0.94,4,Hilti Services,3
3246,0.39,Decline,1,2,98761348,Apr-18,7003,3,7,4191,43,500,446,0.36,9,Contractor Services,2
3247,2.41,Decline,1,1,98761348,Apr-18,5275,1,4,3818,21,500,961,0.94,8,Fastners Firestop Strut,1
3248,1.19,Decline,1,1,98761349,Apr-18,2537,3,7,1610,47,800,591,0.9,4,Power Tools,3
3249,1.89,Decline,1,2,98761349,Apr-18,5451,15,1,3313,57,800,246,0.58,6,Hilti Services,3
3250,1.47,Decline,1,1,98761349,Apr-18,3222,15,4,2420,65,800,794,0.65,8,Contractor Services,1
3251,1.41,Decline,1,2,98761349,Apr-18,7109,9,10,4981,61,800,786,0.71,4,Fastners Firestop Strut,1
3252,2.6,Decline,1,1,98761350,Apr-18,6864,13,1,1014,49,800,318,0.62,5,Power Tools,3
3253,2.26,Decline,1,1,98761350,Apr-18,7002,15,10,1655,31,800,324,0.84,10,Hilti Services,2
3254,1.86,Decline,1,1,98761350,Apr-18,777,10,1,4107,10,800,225,0.74,1,Contractor Services,2
3255,2.84,Decline,1,1,98761350,Apr-18,6113,3,6,2084,66,800,837,0.72,4,Fastners Firestop Strut,2
3256,2.69,Decline,1,3,98761351,Apr-18,426,13,8,1967,59,1000,525,0.68,6,Power Tools,3
3257,2.44,Decline,1,2,98761351,Apr-18,878,1,8,3734,21,1000,534,0.25,5,Hilti Services,3
3258,0.67,Decline,1,1,98761351,Apr-18,4303,5,5,4628,45,1000,763,0.17,6,Contractor Services,1
3259,2.35,Decline,1,1,98761351,Apr-18,9462,1,2,1135,11,1000,383,0.72,4,Fastners Firestop Strut,3
3260,2.57,Decline,1,3,98761352,Apr-18,3293,2,4,971,45,4400,245,0.67,3,Power Tools,2
3261,0.39,Decline,1,3,98761352,Apr-18,264,5,8,2287,51,4400,697,0.3,1,Hilti Services,1
3262,0.82,Decline,1,2,98761352,Apr-18,5106,16,4,3935,28,4400,381,0.89,1,Contractor Services,1
3263,0.46,Decline,1,3,98761352,Apr-18,768,12,6,1281,41,4400,445,0.62,1,Fastners Firestop Strut,3
3264,0.87,Stable,1,3,98761383,Apr-18,9521,11,6,3352,43,37,159,0.61,6,Power Tools,2
3265,1.67,Stable,1,2,98761383,Apr-18,4143,15,8,3616,46,37,158,0.24,10,Hilti Services,3
3266,1.57,Stable,1,3,98761383,Apr-18,9733,1,6,1180,21,37,208,0.46,5,Contractor Services,1
3267,2.32,Stable,1,3,98761383,Apr-18,1737,2,4,4805,33,37,230,0.39,10,Fastners Firestop Strut,2
3268,1.04,Decline,1,2,98761384,Apr-18,1380,16,1,2477,33,7500,740,0.44,1,Power Tools,3
3269,1.67,Decline,1,3,98761384,Apr-18,8861,14,2,3973,26,7500,692,0.83,3,Hilti Services,1
3270,2.16,Decline,1,2,98761384,Apr-18,1617,9,1,2703,65,7500,959,0.29,6,Contractor Services,2
3271,2.68,Decline,1,2,98761384,Apr-18,8798,9,10,1532,63,7500,527,0.65,6,Fastners Firestop Strut,3
